free_annotations._id	free_annotations.annotations.NER	free_annotations.span	letters._id
f.SB_J_105.828_829	PRICE	828/829	SB_J_105
f.SB_J_105.922_922	LOCATION	922/922	SB_J_105
f.SB_J_105.937_937	TIME	937/937	SB_J_105
f.SB_J_105.955_956	NAME	955/956	SB_J_105
f.SB_J_105.963_964	NAME	963/964	SB_J_105
f.SB_J_105.980_981	NAME	980/981	SB_J_105
f.SB_J_105.993_993	LOCATION	993/993	SB_J_105
f.SB_J_105.1001_1002	NAME	1001/1002	SB_J_105
f.SB_J_105.1004_1005	DATE	1004/1005	SB_J_105
f.SB_J_105.1009_1009	TIME	1009/1009	SB_J_105
f.SB_J_105.1025_1026	NAME	1025/1026	SB_J_105
f.SB_J_105.1036_1039	TIME	1036/1039	SB_J_105
f.SB_J_105.1046_1046	GOD	1046/1046	SB_J_105
f.SB_J_105.1045_1047		1045/1047	SB_J_105
f.SB_J_105.1052_1054	TIME	1052/1054	SB_J_105
f.SB_J_105.689_691		689/691	SB_J_105
f.SB_J_105.1077_1078	DATE	1077/1078	SB_J_105
f.SB_J_105.1090_1091	NAME	1090/1091	SB_J_105
f.SB_J_105.1105_1106	TIME	1105/1106	SB_J_105
f.SB_J_105.1111_1112	NAME	1111/1112	SB_J_105
f.SB_J_105.1168_1169	NAME	1168/1169	SB_J_105
f.SB_J_105.1183_1183	LOCATION	1183/1183	SB_J_105
f.SB_J_105.1194_1194	LOCATION	1194/1194	SB_J_105
f.SB_J_105.1206_1207	MARKET	1206/1207	SB_J_105
f.SB_J_105.1215_1215	MARKET	1215/1215	SB_J_105
f.SB_J_105.1241_1243		1241/1243	SB_J_105
f.SB_J_105.1242_1242	GOD	1242/1242	SB_J_105
f.SB_J_105.1247_1247	GOD	1247/1247	SB_J_105
f.SB_J_105.1252_1253	NAME	1252/1253	SB_J_105
f.SB_J_105.1270_1270	NAME	1270/1270	SB_J_105
f.SB_J_105.1271_1271	NAME	1271/1271	SB_J_105
f.SB_J_105.1298_1299	NAME	1298/1299	SB_J_105
f.SB_J_105.1305_1307	NAME	1305/1307	SB_J_105
f.SB_J_105.1310_1311	LOCATION	1310/1311	SB_J_105
f.SB_J_105.1314_1315	NAME	1314/1315	SB_J_105
f.SB_J_105.1344_1345	NAME	1344/1345	SB_J_105
f.SB_J_105.1379_1379	LOCATION	1379/1379	SB_J_105
f.SB_J_105.1381_1381	LOCATION	1381/1381	SB_J_105
f.SB_J_105.1394_1394	LOCATION	1394/1394	SB_J_105
f.SB_J_105.1406_1407	NAME	1406/1407	SB_J_105
f.SB_J_105.1413_1413	LOCATION	1413/1413	SB_J_105
f.SB_J_105.1415_1416	LOCATION	1415/1416	SB_J_105
f.SB_J_105.1418_1418	LOCATION	1418/1418	SB_J_105
f.SB_J_105.1422_1424	NAME	1422/1424	SB_J_105
f.SB_J_105.1426_1426	LOCATION	1426/1426	SB_J_105
f.SB_J_105.1427_1429	DATE	1427/1429	SB_J_105
f.SB_J_105.1431_1431	LOCATION	1431/1431	SB_J_105
f.SB_J_105.1432_1435	DATE	1432/1435	SB_J_105
f.SB_J_105.1255_1267		1255/1267	SB_J_105
f.SB_J_105.1350_1350	TIME	1350/1350	SB_J_105
f.SB_J_105.1373_1397		1373/1397	SB_J_105
f.SB_J_106.1_2	NAME	1/2	SB_J_106
f.SB_J_106.4_5	NAME	4/5	SB_J_106
f.SB_J_106.37_37	GOD	37/37	SB_J_106
f.SB_J_106.36_38		36/38	SB_J_106
f.SB_J_106.49_50	NAME	49/50	SB_J_106
f.SB_J_106.53_53	LOCATION	53/53	SB_J_106
f.SB_J_106.54_55	TIME	54/55	SB_J_106
f.SB_J_106.74_82	DATE	74/82	SB_J_106
f.SB_J_106.85_85	GOD	85/85	SB_J_106
f.SB_J_106.83_86		83/86	SB_J_106
f.SB_J_106.107_109	PRICE	107/109	SB_J_106
f.SB_J_106.201_203	PRICE	201/203	SB_J_106
f.SB_J_106.236_236	LOCATION	236/236	SB_J_106
f.SB_J_106.255_258	NAME	255/258	SB_J_106
f.SB_J_106.270_272	TIME	270/272	SB_J_106
f.SB_J_106.274_275	LOCATION	274/275	SB_J_106
f.SB_J_106.303_303	LOCATION	303/303	SB_J_106
f.SB_J_106.347_347	GOD	347/347	SB_J_106
f.SB_J_106.345_347		345/347	SB_J_106
f.SB_J_106.358_358	LOCATION	358/358	SB_J_106
f.SB_J_106.359_366	DATE	359/366	SB_J_106
f.SB_J_106.378_379	NAME	378/379	SB_J_106
f.SB_J_106.385_385	LOCATION	385/385	SB_J_106
f.SB_J_106.387_388	LOCATION	387/388	SB_J_106
f.SB_J_106.390_390	LOCATION	390/390	SB_J_106
f.SB_J_106.398_398	LOCATION	398/398	SB_J_106
f.SB_J_106.403_404	NAME	403/404	SB_J_106
f.SB_J_106.406_406	LOCATION	406/406	SB_J_106
f.SB_J_106.407_410	DATE	407/410	SB_J_106
f.SB_J_106.412_417	DATE	412/417	SB_J_106
f.SB_J_106.133_139	TIME	133/139	SB_J_106
f.SB_J_106.114_119	TIME	114/119	SB_J_106
f.SB_J_106.182_183	TIME	182/183	SB_J_106
f.SB_J_107.1_3	NAME	1/3	SB_J_107
f.SB_J_107.5_6	NAME	5/6	SB_J_107
f.SB_J_107.8_9	NAME	8/9	SB_J_107
f.SB_J_107.20_21	NAME	20/21	SB_J_107
f.SB_J_107.46_47	NAME	46/47	SB_J_107
f.SB_J_107.50_51	LOCATION	50/51	SB_J_107
f.SB_J_107.53_55	LOCATION	53/55	SB_J_107
f.SB_J_107.65_65	PRICE	65/65	SB_J_107
f.SB_J_107.74_74	NAME	74/74	SB_J_107
f.SB_J_107.75_76	NAME	75/76	SB_J_107
f.SB_J_107.104_105	NAME	104/105	SB_J_107
f.SB_J_107.124_124	PRICE	124/124	SB_J_107
f.SB_J_107.132_132	LOCATION	132/132	SB_J_107
f.SB_J_107.146_146	GOD	146/146	SB_J_107
f.SB_J_107.146_147		146/147	SB_J_107
f.SB_J_107.153_153	LOCATION	153/153	SB_J_107
f.SB_J_107.154_158	DATE	154/158	SB_J_107
f.SB_J_107.162_163	NAME	162/163	SB_J_107
f.SB_J_107.170_171	NAME	170/171	SB_J_107
f.SB_J_107.177_177	LOCATION	177/177	SB_J_107
f.SB_J_107.182_182	NAME	182/182	SB_J_107
f.SB_J_107.184_185	LOCATION	184/185	SB_J_107
f.SB_J_108.1_2	NAME	1/2	SB_J_108
f.SB_J_108.4_5	NAME	4/5	SB_J_108
f.SB_J_108.9_9	LOCATION	9/9	SB_J_108
f.SB_J_108.10_14	DATE	10/14	SB_J_108
f.SB_J_108.31_31	TIME	31/31	SB_J_108
f.SB_J_99.687_687		687/687	SB_J_99
f.SB_J_108.39_41	NAME	39/41	SB_J_108
f.SB_J_108.54_54	LOCATION	54/54	SB_J_108
f.SB_J_108.67_67	LOCATION	67/67	SB_J_108
f.SB_J_108.89_89	GOD	89/89	SB_J_108
f.SB_J_610.1_2	NAME	1/2	SB_J_610
f.SB_J_610.4_5	NAME	4/5	SB_J_610
f.SB_J_610.8_8	LOCATION	8/8	SB_J_610
f.SB_J_610.25_25	TIME	25/25	SB_J_610
f.SB_J_610.49_50	TIME	49/50	SB_J_610
f.SB_J_610.114_115	NAME	114/115	SB_J_610
f.SB_J_610.21_23	NAME	21/23	SB_J_610
f.SB_J_610.133_135	NAME	133/135	SB_J_610
f.SB_J_610.170_170	LOCATION	170/170	SB_J_610
f.SB_J_610.203_205	DATE	203/205	SB_J_610
f.SB_J_610.210_212	TIME	210/212	SB_J_610
f.SB_J_610.244_245	NAME	244/245	SB_J_610
f.SB_J_610.266_266	LOCATION	266/266	SB_J_610
f.SB_J_610.268_269	PRICE	268/269	SB_J_610
f.SB_J_610.278_279	PRICE	278/279	SB_J_610
f.SB_J_610.331_334	DATE	331/334	SB_J_610
f.SB_J_610.343_346	PRICE	343/346	SB_J_610
f.SB_J_610.348_349	NAME	348/349	SB_J_610
f.SB_J_610.364_366	PRICE	364/366	SB_J_610
f.SB_J_610.368_369	NAME	368/369	SB_J_610
f.SB_J_610.356_359	TIME	356/359	SB_J_610
f.SB_J_610.372_375	TIME	372/375	SB_J_610
f.SB_J_610.387_388	NAME	387/388	SB_J_610
f.SB_J_610.406_407	NAME	406/407	SB_J_610
f.SB_J_610.537_537	NAME	537/537	SB_J_610
f.SB_J_610.562_562	NAME	562/562	SB_J_610
f.SB_J_610.582_582	LOCATION	582/582	SB_J_610
f.SB_J_610.590_591	PRICE	590/591	SB_J_610
f.SB_J_610.593_594	NAME	593/594	SB_J_610
f.SB_J_610.599_600	PRICE	599/600	SB_J_610
f.SB_J_610.608_609	PRICE	608/609	SB_J_610
f.SB_J_610.616_616	NAME	616/616	SB_J_610
f.SB_J_610.650_650	GOD	650/650	SB_J_610
f.SB_J_610.657_657	PRICE	657/657	SB_J_610
f.SB_J_610.660_660	PRICE	660/660	SB_J_610
f.SB_J_610.673_674	NAME	673/674	SB_J_610
f.SB_J_610.677_677	NAME	677/677	SB_J_610
f.SB_J_610.683_683	PRICE	683/683	SB_J_610
f.SB_J_610.702_702	LOCATION	702/702	SB_J_610
f.SB_J_331.1_2	NAME	1/2	SB_J_331
f.SB_J_331.4_5	NAME	4/5	SB_J_331
f.SB_J_331.13_14	NAME	13/14	SB_J_331
f.SB_J_331.17_18	NAME	17/18	SB_J_331
f.SB_J_331.20_26	DATE	20/26	SB_J_331
f.SB_J_331.28_28	LOCATION	28/28	SB_J_331
f.SB_J_331.49_50	NAME	49/50	SB_J_331
f.SB_J_331.51_51	PRICE	51/51	SB_J_331
f.SB_J_331.74_74	PRICE	74/74	SB_J_331
f.SB_J_331.83_84	NAME	83/84	SB_J_331
f.SB_J_3.0_1	NAME	0/1	SB_J_3
f.SB_J_331.133_133	PRICE	133/133	SB_J_331
f.SB_J_331.274_275	NAME	274/275	SB_J_331
f.SB_J_331.316_316	GOD	316/316	SB_J_331
f.SB_J_331.319_322	TIME	319/322	SB_J_331
f.SB_J_167.1_2	NAME	1/2	SB_J_167
f.SB_J_167.4_5	NAME	4/5	SB_J_167
f.SB_J_167.7_13	DATE	7/13	SB_J_167
f.SB_J_167.15_15	LOCATION	15/15	SB_J_167
f.SB_J_167.43_44	NAME	43/44	SB_J_167
f.SB_J_167.52_53	NAME	52/53	SB_J_167
f.SB_J_167.66_66	TIME	66/66	SB_J_167
f.SB_J_167.102_103	NAME	102/103	SB_J_167
f.SB_J_167.114_115	NAME	114/115	SB_J_167
f.SB_J_167.120_121	NAME	120/121	SB_J_167
f.SB_J_167.130_131	NAME	130/131	SB_J_167
f.SB_J_167.134_134	LOCATION	134/134	SB_J_167
f.SB_J_167.137_139	LOCATION	137/139	SB_J_167
f.SB_J_167.149_149	NATION	149/149	SB_J_167
f.SB_J_167.154_155	NAME	154/155	SB_J_167
f.SB_J_167.151_152	LOCATION	151/152	SB_J_167
f.SB_J_167.162_163	NAME	162/163	SB_J_167
f.SB_J_167.165_165	LOCATION	165/165	SB_J_167
f.SB_J_167.167_168	NAME	167/168	SB_J_167
f.SB_J_167.169_170	PRICE	169/170	SB_J_167
f.SB_J_167.190_192	NAME	190/192	SB_J_167
f.SB_J_167.200_200	NAME	200/200	SB_J_167
f.SB_J_167.202_203	NAME	202/203	SB_J_167
f.SB_J_167.221_221	NAME	221/221	SB_J_167
f.SB_J_167.246_246	NAME	246/246	SB_J_167
f.SB_J_167.260_261	GOD	260/261	SB_J_167
f.SB_J_167.268_269	NAME	268/269	SB_J_167
f.SB_J_167.275_276	NAME	275/276	SB_J_167
f.SB_J_167.305_305	LOCATION	305/305	SB_J_167
f.SB_J_167.317_317	GOD	317/317	SB_J_167
f.SB_J_167.321_321	LOCATION	321/321	SB_J_167
f.SB_J_167.337_337	NATION	337/337	SB_J_167
f.SB_J_167.343_343	NAME	343/343	SB_J_167
f.SB_J_167.358_359	NAME	358/359	SB_J_167
f.SB_J_167.398_400	NAME	398/400	SB_J_167
f.SB_J_569.1_2	NAME	1/2	SB_J_569
f.SB_J_569.4_5	NAME	4/5	SB_J_569
f.SB_J_569.9_9	LOCATION	9/9	SB_J_569
f.SB_J_569.15_15	TIME	15/15	SB_J_569
f.SB_J_569.22_23	NAME	22/23	SB_J_569
f.SB_J_569.52_52	GOD	52/52	SB_J_569
f.SB_J_569.65_66	DATE	65/66	SB_J_569
f.SB_J_569.86_86	LOCATION	86/86	SB_J_569
f.SB_J_569.100_100	TIME	100/100	SB_J_569
f.SB_J_569.141_141	GOD	141/141	SB_J_569
f.SB_J_569.153_154	NAME	153/154	SB_J_569
f.SB_J_569.159_160	TIME	159/160	SB_J_569
f.SB_J_569.195_195	LOCATION	195/195	SB_J_569
f.SB_J_569.199_199	DATE	199/199	SB_J_569
f.SB_J_569.201_203	NAME	201/203	SB_J_569
f.SB_J_569.208_208	NATION	208/208	SB_J_569
f.SB_J_569.214_214	LOCATION	214/214	SB_J_569
f.SB_J_569.222_222	LOCATION	222/222	SB_J_569
f.SB_J_518.1_2	NAME	1/2	SB_J_518
f.SB_J_518.4_5	NAME	4/5	SB_J_518
f.SB_J_518.8_8	LOCATION	8/8	SB_J_518
f.SB_J_518.24_25	TIME	24/25	SB_J_518
f.SB_J_518.44_44	GOD	44/44	SB_J_518
f.SB_J_518.55_55	TIME	55/55	SB_J_518
f.SB_J_518.59_60	NAME	59/60	SB_J_518
f.SB_J_518.83_85	NAME	83/85	SB_J_518
f.SB_J_518.116_116	TIME	116/116	SB_J_518
f.SB_J_518.172_174	PRICE	172/174	SB_J_518
f.SB_J_518.252_253	NAME	252/253	SB_J_518
f.SB_J_518.269_269	LOCATION	269/269	SB_J_518
f.SB_J_518.274_274	LOCATION	274/274	SB_J_518
f.SB_J_518.318_318	DATE	318/318	SB_J_518
f.SB_J_518.323_323	NAME	323/323	SB_J_518
f.SB_J_518.361_361	LOCATION	361/361	SB_J_518
f.SB_J_518.371_371	LOCATION	371/371	SB_J_518
f.SB_J_518.425_426	NAME	425/426	SB_J_518
f.SB_J_518.435_436	NAME	435/436	SB_J_518
f.SB_J_518.439_439	LOCATION	439/439	SB_J_518
f.SB_J_518.453_453	LOCATION	453/453	SB_J_518
f.SB_J_518.455_455	LOCATION	455/455	SB_J_518
f.SB_J_518.469_469	LOCATION	469/469	SB_J_518
f.SB_J_518.532_533	NAME	532/533	SB_J_518
f.SB_J_518.539_540	NAME	539/540	SB_J_518
f.SB_J_518.543_543	LOCATION	543/543	SB_J_518
f.SB_J_416.1_2	NAME	1/2	SB_J_416
f.SB_J_416.4_5	NAME	4/5	SB_J_416
f.SB_J_416.33_33	NAME	33/33	SB_J_416
f.SB_J_416.67_68	NAME	67/68	SB_J_416
f.SB_J_416.131_132	TIME	131/132	SB_J_416
f.SB_J_416.191_191	TIME	191/191	SB_J_416
f.SB_J_416.198_198	LOCATION	198/198	SB_J_416
f.SB_J_416.200_205	DATE	200/205	SB_J_416
f.SB_J_142.1_2	NAME	1/2	SB_J_142
f.SB_J_142.4_5	NAME	4/5	SB_J_142
f.SB_J_142.12_14	NAME	12/14	SB_J_142
f.SB_J_142.16_17	NAME	16/17	SB_J_142
f.SB_J_142.18_19	NAME	18/19	SB_J_142
f.SB_J_142.23_29	DATE	23/29	SB_J_142
f.SB_J_142.31_31	LOCATION	31/31	SB_J_142
f.SB_J_142.38_38	LOCATION	38/38	SB_J_142
f.SB_J_142.72_73	NAME	72/73	SB_J_142
f.SB_J_142.85_86	NAME	85/86	SB_J_142
f.SB_J_142.87_90	PRICE	87/90	SB_J_142
f.SB_J_142.94_95	NAME	94/95	SB_J_142
f.SB_J_142.96_99	PRICE	96/99	SB_J_142
f.SB_J_142.116_117	MARKET	116/117	SB_J_142
f.SB_J_142.119_120	NAME	119/120	SB_J_142
f.SB_J_142.127_128	NAME	127/128	SB_J_142
f.SB_J_142.131_132	TIME	131/132	SB_J_142
f.SB_J_142.151_152	NAME	151/152	SB_J_142
f.SB_J_142.166_166	GOD	166/166	SB_J_142
f.SB_J_142.192_193	NAME	192/193	SB_J_142
f.SB_J_142.197_198	NAME	197/198	SB_J_142
f.SB_J_142.208_209	PRICE	208/209	SB_J_142
f.SB_J_142.239_241	PRICE	239/241	SB_J_142
f.SB_J_289.1_2	NAME	1/2	SB_J_289
f.SB_J_289.4_5	NAME	4/5	SB_J_289
f.SB_J_289.13_14	NAME	13/14	SB_J_289
f.SB_J_289.29_30	NAME	29/30	SB_J_289
f.SB_J_289.32_32	GOD	32/32	SB_J_289
f.SB_J_289.41_42	NAME	41/42	SB_J_289
f.SB_J_289.45_45	GOD	45/45	SB_J_289
f.SB_J_289.52_52	LOCATION	52/52	SB_J_289
f.SB_J_289.73_73	LOCATION	73/73	SB_J_289
f.SB_J_289.183_183	LOCATION	183/183	SB_J_289
f.SB_J_289.198_198	LOCATION	198/198	SB_J_289
f.SB_J_289.204_204	DATE	204/204	SB_J_289
f.SB_J_289.244_244	GOD	244/244	SB_J_289
f.SB_J_289.253_253	LOCATION	253/253	SB_J_289
f.SB_J_289.255_260	DATE	255/260	SB_J_289
f.SB_J_385.1_2	NAME	1/2	SB_J_385
f.SB_J_385.4_5	NAME	4/5	SB_J_385
f.SB_J_385.14_14	LOCATION	14/14	SB_J_385
f.SB_J_385.32_33	NAME	32/33	SB_J_385
f.SB_J_385.42_43	NAME	42/43	SB_J_385
f.SB_J_385.205_206	NAME	205/206	SB_J_385
f.SB_J_385.210_211	NAME	210/211	SB_J_385
f.SB_J_385.219_220	NAME	219/220	SB_J_385
f.SB_J_385.226_227	NAME	226/227	SB_J_385
f.SB_J_385.250_252	NAME	250/252	SB_J_385
f.SB_J_385.262_264	PRICE	262/264	SB_J_385
f.SB_J_385.280_280	GOD	280/280	SB_J_385
f.SB_J_385.296_297	NAME	296/297	SB_J_385
f.SB_J_385.306_307	NAME	306/307	SB_J_385
f.SB_J_385.323_323	LOCATION	323/323	SB_J_385
f.SB_J_385.326_331	TIME	326/331	SB_J_385
f.SB_J_385.346_347	NAME	346/347	SB_J_385
f.SB_J_385.354_356	PRICE	354/356	SB_J_385
f.SB_J_385.358_359	NAME	358/359	SB_J_385
f.SB_J_385.385_385	LOCATION	385/385	SB_J_385
f.SB_J_385.405_406	NAME	405/406	SB_J_385
f.SB_J_385.415_420	DATE	415/420	SB_J_385
f.SB_J_385.422_423	NAME	422/423	SB_J_385
f.SB_J_385.426_426	LOCATION	426/426	SB_J_385
f.SB_J_385.67_68	TIME	67/68	SB_J_385
f.SB_J_108.20_21	NAME	20/21	SB_J_108
f.SB_J_108.99_100	NAME	99/100	SB_J_108
f.SB_J_108.159_160	TIME	159/160	SB_J_108
f.SB_J_108.162_162	TIME	162/162	SB_J_108
f.SB_J_108.175_175	DATE	175/175	SB_J_108
f.SB_J_108.226_227	DATE	226/227	SB_J_108
f.SB_J_108.230_230	NAME	230/230	SB_J_108
f.SB_J_108.264_265	DATE	264/265	SB_J_108
f.SB_J_108.268_269	NAME	268/269	SB_J_108
f.SB_J_108.321_321	GOD	321/321	SB_J_108
f.SB_J_108.332_333	NAME	332/333	SB_J_108
f.SB_J_108.340_341	NAME	340/341	SB_J_108
f.SB_J_108.349_349	LOCATION	349/349	SB_J_108
f.SB_J_108.351_351	DATE	351/351	SB_J_108
f.SB_J_108.353_354	NAME	353/354	SB_J_108
f.SB_J_108.356_356	LOCATION	356/356	SB_J_108
f.SB_J_108.357_361	DATE	357/361	SB_J_108
f.SB_J_108.364_364	LOCATION	364/364	SB_J_108
f.SB_J_108.365_369	DATE	365/369	SB_J_108
f.SB_J_456.164_165	NAME	164/165	SB_J_456
f.SB_J_456.155_155	DATE	155/155	SB_J_456
f.SB_J_494.1_2	NAME	1/2	SB_J_494
f.SB_J_494.4_5	NAME	4/5	SB_J_494
f.SB_J_494.8_8	LOCATION	8/8	SB_J_494
f.SB_J_494.20_20	LOCATION	20/20	SB_J_494
f.SB_J_494.100_100	LOCATION	100/100	SB_J_494
f.SB_J_494.144_147	PRICE	144/147	SB_J_494
f.SB_J_494.157_157	LOCATION	157/157	SB_J_494
f.SB_J_494.159_161	PRICE	159/161	SB_J_494
f.SB_J_494.165_165	LOCATION	165/165	SB_J_494
f.SB_J_494.172_174	PRICE	172/174	SB_J_494
f.SB_J_494.186_188	PRICE	186/188	SB_J_494
f.SB_J_494.204_206	PRICE	204/206	SB_J_494
f.SB_J_494.218_220	PRICE	218/220	SB_J_494
f.SB_J_494.231_232	NAME	231/232	SB_J_494
f.SB_J_494.234_236	PRICE	234/236	SB_J_494
f.SB_J_494.240_240	LOCATION	240/240	SB_J_494
f.SB_J_494.243_243	DATE	243/243	SB_J_494
f.SB_J_494.249_251	PRICE	249/251	SB_J_494
f.SB_J_494.262_264	PRICE	262/264	SB_J_494
f.SB_J_494.270_272	PRICE	270/272	SB_J_494
f.SB_J_494.277_279	PRICE	277/279	SB_J_494
f.SB_J_494.289_291	PRICE	289/291	SB_J_494
f.SB_J_494.307_309	PRICE	307/309	SB_J_494
f.SB_J_494.353_354	PRICE	353/354	SB_J_494
f.SB_J_494.361_361	PRICE	361/361	SB_J_494
f.SB_J_494.367_368	NAME	367/368	SB_J_494
f.SB_J_494.369_369	PRICE	369/369	SB_J_494
f.SB_J_494.371_372	NAME	371/372	SB_J_494
f.SB_J_494.377_377	PRICE	377/377	SB_J_494
f.SB_J_494.379_379	PRICE	379/379	SB_J_494
f.SB_J_494.381_382	NAME	381/382	SB_J_494
f.SB_J_494.384_385	NAME	384/385	SB_J_494
f.SB_J_494.389_390	PRICE	389/390	SB_J_494
f.SB_J_494.407_407	NAME	407/407	SB_J_494
f.SB_J_494.469_470	PRICE	469/470	SB_J_494
f.SB_J_494.477_479	PRICE	477/479	SB_J_494
f.SB_J_494.551_551	LOCATION	551/551	SB_J_494
f.SB_J_494.674_674	GOD	674/674	SB_J_494
f.SB_J_494.679_679	NAME	679/679	SB_J_494
f.SB_J_494.698_698	LOCATION	698/698	SB_J_494
f.SB_J_494.704_704	NAME	704/704	SB_J_494
f.SB_J_494.805_805	NAME	805/805	SB_J_494
f.SB_J_494.833_834	NAME	833/834	SB_J_494
f.SB_J_494.836_837	NAME	836/837	SB_J_494
f.SB_J_494.845_846	NAME	845/846	SB_J_494
f.SB_J_494.853_854	NAME	853/854	SB_J_494
f.SB_J_494.857_857	LOCATION	857/857	SB_J_494
f.SB_J_494.859_859	LOCATION	859/859	SB_J_494
f.SB_J_57.1_2	NAME	1/2	SB_J_57
f.SB_J_57.4_5	NAME	4/5	SB_J_57
f.SB_J_57.9_9	LOCATION	9/9	SB_J_57
f.SB_J_57.11_16	DATE	11/16	SB_J_57
f.SB_J_57.48_49	NAME	48/49	SB_J_57
f.SB_J_57.121_121	PRICE	121/121	SB_J_57
f.SB_J_57.125_125	PRICE	125/125	SB_J_57
f.SB_J_57.133_135	NAME	133/135	SB_J_57
f.SB_J_57.146_149	PRICE	146/149	SB_J_57
f.SB_J_57.156_156	LOCATION	156/156	SB_J_57
f.SB_J_57.178_183	DATE	178/183	SB_J_57
f.SB_J_57.197_197	LOCATION	197/197	SB_J_57
f.SB_J_57.190_191	NAME	190/191	SB_J_57
f.SB_J_57.213_215	NAME	213/215	SB_J_57
f.SB_J_57.222_222	NAME	222/222	SB_J_57
f.SB_J_57.225_225	LOCATION	225/225	SB_J_57
f.SB_J_57.227_227	LOCATION	227/227	SB_J_57
f.SB_J_57.234_235	NAME	234/235	SB_J_57
f.SB_J_57.240_241	NAME	240/241	SB_J_57
f.SB_J_57.255_256	NAME	255/256	SB_J_57
f.SB_J_57.258_259	NAME	258/259	SB_J_57
f.SB_J_57.272_273	NAME	272/273	SB_J_57
f.SB_J_57.300_300	LOCATION	300/300	SB_J_57
f.SB_J_57.426_427	NAME	426/427	SB_J_57
f.SB_J_57.435_437	NAME	435/437	SB_J_57
f.SB_J_57.443_443	LOCATION	443/443	SB_J_57
f.SB_J_57.452_452	LOCATION	452/452	SB_J_57
f.SB_J_57.454_455	DATE	454/455	SB_J_57
f.SB_J_57.458_460	DATE	458/460	SB_J_57
f.SB_J_57.456_457	NAME	456/457	SB_J_57
f.SB_J_105.45_45	LOCATION	45/45	SB_J_105
f.SB_J_105.116_117	TIME	116/117	SB_J_105
f.SB_J_105.614_614	NAME	614/614	SB_J_105
f.SB_J_105.1129_1131	DATE	1129/1131	SB_J_105
f.SB_J_105.1172_1172	NATION	1172/1172	SB_J_105
f.SB_J_105.1420_1420	DATE	1420/1420	SB_J_105
f.SB_J_246.1_2	NAME	1/2	SB_J_246
f.SB_J_246.4_5	NAME	4/5	SB_J_246
f.SB_J_246.8_8	LOCATION	8/8	SB_J_246
f.SB_J_246.31_33	TIME	31/33	SB_J_246
f.SB_J_246.48_49	NAME	48/49	SB_J_246
f.SB_J_246.64_64	TIME	64/64	SB_J_246
f.SB_J_246.139_140	NAME	139/140	SB_J_246
f.SB_J_246.147_147	LOCATION	147/147	SB_J_246
f.SB_J_246.158_159	TIME	158/159	SB_J_246
f.SB_J_246.184_184	NAME	184/184	SB_J_246
f.SB_J_246.259_260	PRICE	259/260	SB_J_246
f.SB_J_246.316_317	TIME	316/317	SB_J_246
f.SB_J_246.338_339	NAME	338/339	SB_J_246
f.SB_J_246.341_342	TIME	341/342	SB_J_246
f.SB_J_246.386_387	TIME	386/387	SB_J_246
f.SB_J_246.440_441	NAME	440/441	SB_J_246
f.SB_J_246.443_444	PRICE	443/444	SB_J_246
f.SB_J_246.484_485	NAME	484/485	SB_J_246
f.SB_J_246.511_511	NAME	511/511	SB_J_246
f.SB_J_246.556_556	DATE	556/556	SB_J_246
f.SB_J_246.558_560	TIME	558/560	SB_J_246
f.SB_J_246.593_593	NAME	593/593	SB_J_246
f.SB_J_246.609_610	NAME	609/610	SB_J_246
f.SB_J_246.611_611	PRICE	611/611	SB_J_246
f.SB_J_246.613_613	NAME	613/613	SB_J_246
f.SB_J_246.621_621	PRICE	621/621	SB_J_246
f.SB_J_246.628_629	TIME	628/629	SB_J_246
f.SB_J_246.633_634	NAME	633/634	SB_J_246
f.SB_J_246.639_639	PRICE	639/639	SB_J_246
f.SB_J_246.644_644	NAME	644/644	SB_J_246
f.SB_J_246.653_653	PRICE	653/653	SB_J_246
f.SB_J_246.658_658	LOCATION	658/658	SB_J_246
f.SB_J_246.675_676	NAME	675/676	SB_J_246
f.SB_J_246.678_678	TIME	678/678	SB_J_246
f.SB_J_246.690_690	PRICE	690/690	SB_J_246
f.SB_J_246.767_767	NAME	767/767	SB_J_246
f.SB_J_246.850_852	NAME	850/852	SB_J_246
f.SB_J_246.879_880	NAME	879/880	SB_J_246
f.SB_J_246.901_901	LOCATION	901/901	SB_J_246
f.SB_J_246.925_926	NAME	925/926	SB_J_246
f.SB_J_246.934_935	NAME	934/935	SB_J_246
f.SB_J_246.944_944	NAME	944/944	SB_J_246
f.SB_J_246.946_946	DATE	946/946	SB_J_246
f.SB_J_246.947_948	NAME	947/948	SB_J_246
f.SB_J_246.951_951	LOCATION	951/951	SB_J_246
f.SB_J_246.953_955	DATE	953/955	SB_J_246
f.SB_J_246.958_958	LOCATION	958/958	SB_J_246
f.SB_J_246.960_963	DATE	960/963	SB_J_246
f.SB_J_455.1_2	NAME	1/2	SB_J_455
f.SB_J_455.4_5	NAME	4/5	SB_J_455
f.SB_J_455.8_13	DATE	8/13	SB_J_455
f.SB_J_455.16_16	LOCATION	16/16	SB_J_455
f.SB_J_455.42_43	PRICE	42/43	SB_J_455
f.SB_J_455.47_48	NAME	47/48	SB_J_455
f.SB_J_455.60_61	MARKET	60/61	SB_J_455
f.SB_J_455.89_89	GOD	89/89	SB_J_455
f.SB_J_455.98_99	GOD	98/99	SB_J_455
f.SB_J_455.121_121	LOCATION	121/121	SB_J_455
f.SB_J_455.128_129	NAME	128/129	SB_J_455
